ID,Gender,Marital_Status,Age,KidAge,Education,Income,Family_Size,Level,Recency
467812,Male,No,50,,Yes,397248,1,B,145
464950,Male,No,21,,No,105956,4,D,78
459562,Male,Yes,59,34,No,512569,2,C,56
464839,Female,No,20,,No,199199,5,D,140
465959,Female,No,49,,Yes,162907,1,A,15
463624,Male,Yes,62,37,Yes,363119,4,C,54
466227,Male,Yes,61,36,Yes,291038,5,C,1
463056,Male,Yes,43,18,Yes,100000,2,A,19
465334,Female,Yes,41,16,No,231652,3,A,77
460595,Male,Yes,21,,No,290886,3,D,1
461618,Female,Yes,42,17,Yes,353870,3,C,145
464955,Female,Yes,38,13,No,170465,6,B,146
459642,Male,Yes,36,11,Yes,293788,4,B,20
460844,Male,Yes,51,26,Yes,175953,2,A,1
463188,Female,Yes,48,23,Yes,512646,2,C,93
463889,Female,No,29,,Yes,100000,1,D,40
459509,Male,No,30,,Yes,235567,1,D,102
460211,Male,Yes,25,,,253296,1,A,143
464838,Male,No,19,,No,225426,4,D,74
462134,Male,Yes,88,,No,219841,1,D,24
464635,Male,Yes,43,18,Yes,216907,4,B,44
465213,Male,Yes,38,13,Yes,493007,2,B,22
460317,Male,No,32,7,No,340932,2,D,75
460196,Female,No,38,13,Yes,153950,2,D,120
463643,Female,No,43,18,Yes,254486,3,A,1
459285,Male,No,76,51,Yes,228172,2,A,120
464558,Male,No,30,5,Yes,198945,5,D,21
463950,Male,No,31,6,No,156842,4,D,13
464657,Male,No,23,,No,140780,3,D,108
461922,Male,Yes,70,45,No,162745,3,B,9
465421,Female,No,25,,No,173355,1,A,66
463617,Male,No,29,4,No,218327,2,D,104
461574,Female,Yes,50,25,Yes,384136,3,C,131
467638,Male,Yes,71,46,Yes,438363,2,C,72
460762,Female,No,18,,No,217294,5,D,108
467568,Male,No,42,,Yes,345086,1,A,92
462623,Male,No,35,,No,171468,1,D,51
459762,Female,Yes,45,20,Yes,541600,2,B,1
460408,Female,No,41,,Yes,238201,1,A,1
461089,Male,No,20,,No,196764,3,B,83
466866,Male,Yes,27,2,No,704134,2,A,127
467781,Male,Yes,27,2,Yes,190825,2,D,8
467867,Female,No,18,,No,248779,4,D,97
459309,Female,Yes,41,16,Yes,621919,2,B,55
465040,Male,Yes,67,42,No,185661,2,A,19
462387,Female,Yes,28,3,Yes,409449,2,A,101
459621,Female,No,29,,No,223258,1,D,120
463646,Male,Yes,45,20,No,499489,4,B,65
462810,Male,Yes,36,11,No,479467,4,C,13
460065,Female,Yes,79,54,Yes,318373,2,C,54
463999,Female,No,33,8,No,147448,3,C,98
461785,Female,Yes,87,62,Yes,457905,2,C,1
461238,Female,Yes,52,,Yes,416951,1,A,100
464200,Female,No,32,7,No,209608,3,D,145
465819,Female,No,42,17,Yes,168924,7,A,33
462018,Male,No,22,,No,135264,5,D,1
459275,Female,No,18,,No,262296,4,D,148
461498,Female,No,26,1,No,274782,4,D,1
461894,Female,Yes,66,41,Yes,499203,2,C,94
461176,Female,Yes,66,41,No,197128,4,B,17
460759,Male,Yes,69,44,No,211631,2,B,100
460570,Male,No,25,,Yes,299499,5,C,149
463928,Male,Yes,55,30,Yes,309911,2,A,2
465753,Female,Yes,49,24,Yes,261815,2,C,61
467354,Male,Yes,61,36,Yes,306099,2,A,9
467326,Female,No,47,,Yes,231018,1,C,73
461331,Male,Yes,59,34,Yes,266733,5,C,65
462744,Male,Yes,38,13,Yes,491683,4,B,1
461436,Male,Yes,55,30,Yes,532298,2,C,23
463057,Female,No,25,,No,100000,1,D,4
467609,Male,No,36,11,No,273958,4,A,9
466451,Male,Yes,41,,Yes,562516,1,A,53
463680,Female,No,39,14,No,166143,3,A,93
463589,Female,No,20,,No,197634,3,D,58
460459,Female,No,33,8,No,127065,5,D,118
459128,Female,Yes,78,53,No,195030,3,B,12
464957,Female,Yes,87,,No,227222,1,A,47
464835,Male,No,19,,No,250483,6,D,106
466428,Female,No,23,,No,141937,2,D,123
466210,Female,Yes,60,35,Yes,366581,4,C,21
462351,Male,Yes,77,52,No,227496,2,C,40
460015,Female,Yes,43,,No,577371,1,D,1
463355,Female,Yes,51,26,Yes,353429,3,C,136
465354,Male,No,18,,No,272304,5,C,49
464373,Female,No,46,21,Yes,498486,2,B,1
459611,Female,No,20,,No,125788,5,D,25
466487,Female,No,27,2,Yes,161799,5,A,1
462166,Male,Yes,26,1,Yes,254347,2,C,41
461056,Female,Yes,57,32,Yes,290171,3,C,66
461488,Male,Yes,53,28,Yes,425171,2,C,124
465745,Male,Yes,38,13,Yes,265623,2,C,89
464415,Male,Yes,41,16,No,275516,3,A,72
462727,Female,Yes,81,56,No,224996,2,A,9
463268,Female,Yes,38,13,No,164829,3,A,6
462085,Female,No,30,,Yes,159626,1,D,47
465226,Male,Yes,37,12,No,598286,3,A,51
461465,Male,Yes,28,3,Yes,617438,2,A,141
461409,Male,Yes,43,18,No,352138,3,B,139
467791,Male,No,21,,No,225483,5,D,53
463761,Male,Yes,33,8,Yes,325591,3,A,7
466098,Male,Yes,78,53,Yes,218055,2,A,94
460471,Female,No,18,,No,189517,6,D,36
465783,Male,No,23,,No,206009,5,D,145
467796,Female,No,27,2,No,158559,2,A,101
464859,Female,Yes,45,20,Yes,509141,3,B,40
467386,Male,No,31,,No,205423,1,D,10
461984,Male,Yes,42,17,Yes,458350,2,C,114
467205,Female,No,37,12,Yes,164561,3,C,49
464525,Male,No,33,8,Yes,682377,2,D,111
467103,Male,No,32,7,Yes,206627,3,A,11
461067,Male,No,21,,No,241063,3,D,57
462569,Female,No,32,7,No,312571,4,D,27
462069,Male,Yes,36,11,Yes,200895,2,B,66
465614,Male,Yes,43,18,Yes,526811,2,C,5
464822,Male,Yes,37,12,No,403297,3,A,41
460252,Male,Yes,41,16,Yes,380582,2,A,34
466603,Male,Yes,41,16,Yes,154673,2,C,38
462884,Female,Yes,55,30,No,211996,2,B,2
462418,Male,Yes,61,36,No,173349,4,C,1
465699,Female,No,38,13,No,410362,2,D,82
466488,Male,Yes,62,37,Yes,550868,6,C,26
462783,Female,No,33,8,No,183542,4,D,1
467063,Male,Yes,53,28,Yes,492716,2,B,115
461919,Male,No,38,13,Yes,260348,3,A,15
461844,Male,Yes,51,26,No,248529,4,C,136
460600,Female,No,41,,Yes,297209,1,A,118
462636,Female,Yes,36,11,No,211828,4,D,107
464981,Male,Yes,45,20,Yes,360442,4,C,118
466034,Female,Yes,71,,No,183760,1,B,1
461078,Female,No,26,1,No,100000,6,A,131
465664,Female,Yes,84,,Yes,189350,1,A,57
467037,Male,Yes,56,31,No,247270,2,C,143
465474,Male,No,27,2,No,233090,4,D,149
459158,Male,No,36,11,No,195490,3,D,130
461545,Female,Yes,70,45,Yes,364130,3,B,1
463819,Male,Yes,25,,,451572,2,A,50
464397,Female,Yes,40,15,Yes,123116,2,C,73
464003,Male,No,22,,No,120510,4,D,1
466221,Male,Yes,48,,Yes,287661,1,B,87
465172,Female,Yes,41,16,Yes,458001,2,C,32
460621,Male,Yes,77,52,Yes,186335,2,C,15
467702,Male,Yes,72,,Yes,459811,1,D,32
461036,Female,No,21,,No,138113,3,D,5
460376,Female,No,29,4,Yes,128058,4,C,90
467348,Female,Yes,33,8,Yes,100000,3,D,67
462595,Female,No,29,4,Yes,385250,7,D,109
461195,Male,No,18,,No,235948,2,D,66
466353,Female,Yes,38,13,Yes,131493,2,B,28
466464,Female,Yes,48,23,Yes,100000,2,B,111
466287,Female,Yes,48,23,Yes,223131,2,A,26
462035,Female,No,37,,Yes,494667,1,C,33
463082,Male,No,32,7,Yes,285112,5,D,8
463600,Male,No,33,8,No,158749,5,B,141
463679,Male,No,31,6,No,177493,8,D,138
465812,Male,Yes,47,22,No,351718,5,A,45
465048,Male,Yes,63,38,Yes,388965,3,C,147
460025,Female,No,26,1,Yes,137733,2,D,38
466764,Male,Yes,65,40,Yes,257650,2,C,1
462125,Male,Yes,22,,No,149552,4,D,102
459551,Female,Yes,42,,No,143919,1,B,32
467152,Male,Yes,43,,No,313351,1,A,5
461174,Female,No,23,,No,152605,4,B,28
466420,Male,No,27,2,Yes,363678,4,B,116
460051,Male,No,42,,Yes,503426,1,A,65
463144,Male,Yes,45,20,Yes,477834,3,C,126
465438,Male,No,33,8,Yes,396423,6,D,2
460438,Male,Yes,58,33,No,284138,4,B,27
459032,Male,No,21,,No,213681,3,A,111
461199,Female,No,85,,Yes,100000,1,D,20
462061,Male,No,41,16,No,286285,3,B,1
467623,Male,Yes,76,51,Yes,192841,2,A,5
466119,Female,Yes,57,,No,126856,1,B,1
460952,Male,Yes,38,13,No,287198,5,A,66
459024,Male,Yes,50,25,Yes,413929,5,C,7
461632,Male,No,25,,Yes,463496,1,D,44
464010,Male,No,33,8,No,253884,4,C,31
464405,Male,No,62,,Yes,582423,1,D,11
459189,Male,No,26,1,No,129600,6,C,90
466972,Male,Yes,25,,Yes,592022,2,A,1
467072,Male,Yes,63,38,No,287075,3,C,47
462448,Male,No,19,,No,220332,3,D,149
467078,Female,Yes,26,1,No,143954,2,C,127
460437,Female,No,26,,Yes,575046,1,A,109
463830,Female,No,30,5,Yes,180056,3,D,37
463475,Female,Yes,36,,Yes,216042,1,B,44
462237,Female,No,22,,No,125571,9,D,146
466804,Female,Unknown,40,,Yes,100000,1,A,117
460184,Male,No,27,2,No,363293,4,D,1
461287,Male,Yes,42,17,Yes,465061,5,B,21
462039,Male,No,21,,No,241324,2,D,87
467482,Male,Yes,38,13,Yes,388360,3,C,133
459081,Male,Yes,63,38,Yes,263655,4,C,111
463048,Female,Yes,47,22,Yes,100000,5,A,22
460711,Female,No,25,,Yes,156762,3,D,12
462984,Female,Yes,69,44,Yes,444741,2,B,112
459447,Male,Yes,53,,Yes,640873,1,B,74
466008,Male,Yes,36,11,Yes,398921,2,C,20
467567,Male,No,27,2,Yes,226145,5,D,81
461001,Female,No,59,,Yes,299924,1,B,27
462836,Male,No,19,,No,219123,3,D,1
462176,Male,Yes,29,4,No,292760,2,D,67
459580,Female,No,51,,Yes,240331,1,B,114
460160,Male,No,43,,Yes,641335,1,D,24
460808,Male,No,42,,Yes,268880,1,B,29
459640,Female,Yes,72,47,Yes,295825,2,C,144
467199,Male,No,37,12,Yes,509787,2,A,1
466939,Male,Yes,66,41,No,230305,2,B,28
461796,Male,Yes,39,14,Yes,246467,2,A,70
464686,Female,No,21,,No,658644,5,D,133
460843,Male,No,21,,No,198738,4,D,2
460370,Female,Yes,28,3,Yes,434034,2,C,2
465059,Male,Yes,56,31,Yes,361637,4,C,1
465531,Female,No,40,,Yes,100000,1,D,33
465925,Male,No,26,,Yes,220676,1,D,32
464828,Male,No,18,,No,279136,6,D,68
462230,Male,No,23,,No,182141,8,D,104
466154,Female,Yes,45,20,Yes,452540,5,B,54
462197,Female,Yes,65,40,No,129251,3,A,24
461692,Female,Yes,87,,No,296170,1,A,137
462019,Female,Yes,56,31,Yes,553916,4,C,115
460763,Male,No,47,22,Yes,391716,2,B,92
465740,Female,No,68,,Yes,264826,1,A,88
460865,Male,No,18,,No,186920,3,D,52
459991,Male,Yes,40,,Yes,470002,1,A,45
463564,Female,Yes,41,,Yes,275509,1,B,96
463749,Male,No,23,,No,257642,4,D,87
464037,Male,No,35,,Yes,318500,1,B,83
459180,Male,Yes,66,41,Yes,266905,2,C,137
460901,Male,No,22,,No,341765,3,D,33
465312,Male,No,23,,No,121082,4,D,1
466585,Male,No,18,,No,241070,4,D,60
460444,Male,Yes,60,,No,316421,1,B,52
462209,Female,Yes,40,,No,386012,1,D,7
462649,Female,Yes,30,5,No,175644,8,D,130
464132,Male,No,28,3,No,488953,2,D,15
467601,Male,Yes,42,17,No,529681,2,B,97
464458,Male,No,46,21,Yes,303926,2,B,118
466346,Female,No,23,,No,231588,4,D,52
465471,Male,Yes,43,,Yes,248353,1,B,60
460179,Female,No,20,,No,489385,6,B,142
461833,Female,No,27,,Yes,247336,1,C,1
459801,Female,No,27,2,Yes,156499,2,D,135
461719,Male,Yes,82,,Yes,200083,1,D,39
460831,Male,No,21,,No,173456,4,D,95
463833,Female,No,25,,No,214118,4,A,137
464974,Male,Yes,60,35,No,324187,2,B,142
465344,Female,Yes,71,46,Yes,193134,2,C,1
460398,Female,No,39,,Yes,551691,1,A,113
463681,Male,Yes,83,,Yes,175008,1,D,104
459725,Female,Yes,35,10,Yes,239647,2,B,91
466580,Male,No,19,,No,207251,4,D,84
464207,Male,No,53,,Yes,499258,1,A,143
461281,Male,No,23,,No,225671,9,D,33
465781,Male,No,20,,No,192118,1,D,3
461285,Male,No,20,,No,238648,3,D,126
463360,Female,Yes,50,,Yes,444332,1,B,101
461622,Male,Yes,35,10,Yes,254232,4,C,147
462911,Male,Yes,32,7,Yes,376185,2,A,24
463963,Female,Yes,33,8,No,201464,3,D,61
467297,Female,Yes,53,28,Yes,498894,3,C,35
461744,Male,Yes,47,22,Yes,444790,4,B,19
464696,Female,No,37,,Yes,177073,1,A,88
460929,Male,Yes,50,25,Yes,474785,4,C,131
462840,Female,No,23,,No,249190,3,D,19
460251,Female,No,30,,Yes,631240,1,D,79
465476,Female,No,28,3,No,270254,2,A,85
461534,Male,Yes,39,,Yes,475846,1,B,38
465097,Male,Yes,81,56,No,195474,2,A,92
464391,Female,Yes,65,40,No,178795,2,B,80
461619,Male,Yes,53,28,Yes,398179,3,C,62
466519,Male,Yes,37,,,557254,2,B,40
460833,Male,Yes,30,5,Yes,195669,2,A,18
464425,Male,No,40,,Yes,251324,1,B,22
462231,Male,No,28,3,Yes,496001,6,B,143
464688,Male,Yes,28,3,Yes,205121,9,D,1
466141,Female,Yes,60,35,Yes,100000,4,C,16
464435,Male,Yes,48,23,Yes,563619,3,A,125
467824,Male,Yes,70,,Yes,188294,1,D,23
459670,Female,Yes,39,14,Yes,713512,2,B,31
462515,Male,Yes,42,17,No,275100,5,B,111
461604,Male,Yes,38,13,No,593766,2,B,73
462472,Male,No,35,,Yes,302222,1,C,79
465149,Male,Yes,43,18,Yes,544614,3,B,13
459673,Female,Yes,83,,Yes,257286,1,B,65
465507,Male,Yes,43,,Yes,402660,1,B,15
467393,Female,Yes,46,21,Yes,498219,4,C,19
460713,Male,Yes,50,25,Yes,201973,3,B,38
465366,Female,No,38,,Yes,311783,1,B,80
465073,Male,Yes,69,44,No,347655,2,C,3
464626,Female,Yes,38,13,Yes,330606,2,C,39
465450,Female,No,26,1,Yes,115022,3,D,73
461157,Male,No,37,12,No,135921,5,A,79
465032,Male,Yes,72,47,Yes,214257,2,C,9
460965,Male,Yes,52,27,Yes,510761,4,B,3
466166,Male,Yes,85,60,Yes,173687,2,A,118
460131,Female,No,29,4,Yes,248447,3,D,107
465577,Male,No,26,1,No,158037,4,C,50
463334,Female,No,33,8,Yes,253996,6,C,76
462100,Female,No,40,,Yes,116784,1,D,47
459125,Female,No,32,7,Yes,376325,7,A,48
467734,Male,Yes,79,54,Yes,174289,2,B,66
462865,Female,No,25,,Yes,236703,1,D,87
465932,Male,No,35,,No,434333,1,A,103
460377,Female,Yes,68,,Yes,230532,1,C,112
463138,Female,No,28,,No,100000,1,D,1
461202,Male,No,33,8,Yes,114177,4,C,119
466288,Male,Yes,36,11,Yes,535007,5,B,42
459161,Male,Yes,51,26,Yes,243064,5,C,60
466780,Female,No,36,,Yes,313293,1,A,95
466959,Male,Yes,25,,Yes,371756,4,D,63
463786,Female,Yes,37,12,Yes,395707,2,C,148
459093,Female,Yes,39,14,Yes,398714,2,C,11
463747,Female,Yes,35,10,Yes,243094,2,C,121
460259,Male,No,21,,No,107226,4,D,45
464494,Female,Yes,55,30,Yes,472252,4,C,140
466563,Female,No,20,,No,226038,4,D,67
466722,Male,Yes,35,10,No,430529,3,C,6
460561,Female,No,39,,No,155692,1,C,30
461522,Male,Yes,83,58,No,442978,2,D,126
459039,Male,Yes,45,20,Yes,455306,2,C,1
459452,Male,Yes,40,15,Yes,532779,2,C,1
461713,Female,No,27,2,Yes,270229,5,C,102
461567,Male,Yes,51,26,No,649982,3,C,84
461495,Male,Yes,35,10,Yes,259409,3,B,4
461602,Female,No,26,,Yes,416501,1,A,35
461781,Male,Yes,57,32,Yes,411589,2,C,138
462126,Male,Yes,20,,No,188585,4,D,12
461247,Female,No,49,,Yes,534162,1,A,5
461620,Male,No,52,27,Yes,505932,2,B,116
463286,Male,Yes,35,10,Yes,319207,3,C,115
466553,Male,Yes,39,14,Yes,109097,3,D,125
466239,Male,Yes,69,44,Yes,260493,2,B,127
462393,Female,No,26,1,Yes,508374,2,D,1
465502,Male,Yes,36,11,Yes,283252,4,D,56
459337,Female,Yes,25,,Yes,143901,2,A,51
466934,Female,Yes,60,,Yes,236261,1,B,68
467965,Female,No,37,12,Yes,160130,2,A,1
465840,Female,No,42,,No,308243,1,D,73
465689,Male,No,22,,No,240612,4,D,77
462982,Male,Yes,41,16,No,242591,4,A,1
464262,Male,Yes,75,,No,242399,1,D,103
463095,Female,Yes,37,12,Yes,100000,2,A,83
461687,Female,Yes,77,52,Yes,274198,2,B,96
467124,Male,Yes,57,32,No,129677,2,B,45
464499,Male,Yes,43,18,Yes,376272,4,B,83
467778,Female,No,31,6,Yes,174054,4,C,84
466280,Male,No,33,8,No,249583,2,B,86
463523,Male,Yes,60,35,Yes,358800,4,B,63
462937,Female,Yes,61,36,Yes,327246,2,C,15
460649,Female,No,29,,No,100000,1,D,65
460911,Male,No,25,,Yes,144700,4,D,148
462269,Male,Yes,83,58,Yes,502501,2,A,69
459279,Female,No,38,,Yes,265016,1,C,38
461566,Male,No,28,3,Yes,233057,4,C,19
462324,Male,Yes,65,40,Yes,478245,2,A,62
463253,Female,Yes,61,36,Yes,247337,4,B,51
465528,Female,Yes,46,21,Yes,169043,2,C,108
464667,Female,Yes,51,26,No,167361,2,D,14
462606,Male,Yes,36,11,No,362766,3,D,149
466961,Female,Yes,55,30,Yes,533951,2,C,98
463431,Male,Yes,43,18,Yes,318027,4,B,3
459585,Female,Yes,46,21,Yes,493230,4,A,19
459304,Female,Yes,43,18,Yes,526520,2,B,15
462523,Male,Yes,57,32,No,277668,3,B,21
464805,Male,Yes,35,,No,295799,1,A,6
465036,Male,Yes,65,40,Yes,473085,2,C,19
467953,Female,Yes,37,12,Yes,270990,3,A,68
464381,Male,Yes,35,10,Yes,429522,2,A,113
466115,Male,Yes,37,12,No,321140,2,A,96
467606,Male,Yes,38,13,Yes,341356,3,B,71
466340,Male,No,19,,No,234255,3,D,44
461453,Male,Yes,41,,Yes,485055,2,D,63
460628,Male,Yes,27,,Yes,445196,2,B,58
459916,Male,No,36,,Yes,409498,1,B,49
462341,Male,Yes,61,36,Yes,241603,2,C,91
467613,Male,Yes,53,28,No,228394,6,A,14
462706,Male,Yes,45,,Yes,430566,1,C,130
466095,Female,Unknown,27,2,Yes,170794,6,C,31
466393,Female,Yes,42,17,No,497031,6,B,58
466735,Male,No,18,,No,136316,1,D,7
461296,Female,Yes,83,58,Yes,201341,2,C,89
463987,Female,No,36,,Yes,215061,1,B,66
462094,Female,No,37,,Yes,188164,1,D,141
463073,Male,Yes,42,17,Yes,470038,3,C,14
466539,Female,Yes,80,55,No,199033,2,C,1
463311,Female,No,18,,No,154421,5,D,1
462355,Male,Yes,61,,No,453208,2,A,43
461960,Male,Yes,57,32,Yes,490071,2,A,100
461848,Male,No,36,11,No,157464,2,D,43
461963,Female,No,43,,Yes,330217,1,A,75
459268,Female,No,33,,No,103016,1,D,1
465477,Male,No,31,6,No,125397,3,B,52
460619,Male,No,52,,Yes,539456,1,C,15
466472,Male,No,38,,Yes,271581,1,B,6
467727,Male,Yes,45,20,Yes,359681,4,A,71
459341,Male,Yes,72,47,Yes,188031,2,C,61
466486,Female,Yes,43,18,Yes,314876,2,A,46
460284,Female,No,29,4,Yes,562459,2,A,33
463704,Male,No,45,20,Yes,352606,2,A,15
460690,Female,Unknown,51,,No,118702,3,A,1
467061,Female,No,29,,Yes,153192,1,A,103
464545,Male,No,43,18,Yes,388290,3,A,8
464239,Female,Yes,42,17,No,274894,3,A,141
464996,Male,Yes,47,22,No,656843,6,C,1
461339,Male,No,26,1,Yes,115380,3,B,113
461581,Female,Yes,60,35,Yes,226870,3,C,97
460623,Male,Yes,41,16,Yes,315169,2,A,118
467493,Male,Yes,47,22,Yes,313076,4,B,50
467407,Male,No,27,2,Yes,390022,3,D,129
461110,Male,No,18,,No,169953,3,D,109
460055,Female,No,46,,Yes,597131,1,C,102
466568,Female,Yes,35,10,Yes,220227,2,B,107
467032,Female,No,25,,Yes,517559,2,A,28
463590,Male,No,18,,No,212492,3,D,1
467225,Female,No,22,,No,160124,3,D,30
466509,Male,Yes,56,31,No,416978,3,B,3
463087,Female,Yes,35,10,Yes,100000,2,B,149
460524,Female,Yes,40,,,118713,2,C,1
459535,Male,Yes,50,25,Yes,578061,2,C,16
467384,Male,No,42,,Yes,169831,1,D,46
466390,Female,Yes,61,,Yes,100000,2,B,19
463636,Male,No,33,8,No,242728,6,A,143
466717,Female,Yes,69,44,No,598639,2,B,12
466731,Female,Yes,38,13,Yes,134338,2,A,136
466201,Male,Yes,42,17,Yes,256541,5,C,28
467729,Male,Yes,61,36,Yes,464259,6,B,85
460234,Female,No,20,,No,246175,6,D,130
464342,Female,Yes,46,21,Yes,156000,2,C,16
460915,Male,Yes,40,15,No,571603,4,D,110
466002,Male,Yes,51,26,Yes,205033,2,C,118
459641,Female,Yes,58,33,Yes,280207,5,C,130
463995,Female,No,33,8,Yes,176232,5,C,18
463903,Male,No,26,1,No,528260,2,A,1
466378,Male,Yes,58,33,No,230976,3,C,85
459270,Male,Yes,65,40,Yes,100000,2,A,74
461257,Male,Yes,41,16,Yes,140075,2,C,28
461667,Male,Yes,42,17,Yes,222784,2,C,23
465214,Male,Yes,25,,No,255750,1,D,1
461212,Female,No,30,5,No,100000,6,D,55
466080,Male,Unknown,33,,No,232170,1,D,1
463608,Male,Yes,25,,Yes,198866,2,A,58
461697,Male,Yes,79,,No,158867,1,D,15
459913,Female,Yes,51,26,No,124323,3,D,1
461288,Male,No,26,1,Yes,222419,4,C,2
465669,Female,Yes,37,12,No,631373,4,A,108
460934,Female,No,25,,No,243098,2,D,1
466785,Male,No,41,16,Yes,165256,2,D,33
465034,Female,Yes,83,58,Yes,413393,3,A,122
463947,Male,Yes,35,10,Yes,436082,3,C,103
465785,Male,No,21,,No,134357,7,D,129
462856,Female,No,28,3,Yes,165920,3,D,29
459898,Male,Yes,45,20,Yes,485867,2,C,83
463790,Male,Yes,51,26,No,451643,4,B,34
465487,Male,No,25,,Yes,436470,3,A,140
465147,Male,No,29,4,Yes,114356,3,C,3
463405,Male,Yes,45,20,No,308714,2,D,47
460648,Female,Unknown,29,,No,100000,1,D,82
464771,Female,Yes,47,22,No,191678,5,B,99
459358,Female,No,56,31,Yes,248662,2,D,36
459152,Female,No,40,15,Yes,606242,2,B,1
464605,Female,Yes,65,,Yes,251119,1,A,41
466481,Male,No,40,,Yes,502774,1,B,82
462097,Male,Yes,42,17,Yes,331323,2,B,13
460636,Male,Yes,45,20,Yes,283696,3,D,124
463174,Female,Yes,58,,Yes,181603,1,A,1
463239,Female,No,30,5,No,219279,3,D,56
460081,Male,Yes,35,10,Yes,448230,2,B,42
466891,Female,Yes,53,,No,100000,1,A,36
463519,Female,Yes,58,33,Yes,381332,2,C,125
467632,Female,Yes,88,63,Yes,299429,2,C,17
465339,Female,No,27,2,No,248558,3,C,95
467611,Male,No,39,,Yes,618364,1,A,97
462732,Female,Yes,41,,Yes,304646,1,B,9
465481,Female,No,28,3,No,402791,4,B,146
459095,Male,Yes,35,10,No,665559,3,A,11
464896,Male,Yes,76,51,No,235439,2,A,120
460414,Female,No,33,,Yes,105030,1,D,146
461420,Female,Yes,59,34,Yes,325504,2,A,42
463375,Female,Yes,45,,Yes,283953,1,B,1
459546,Female,Yes,81,56,No,221696,2,B,16
463796,Female,No,33,8,No,131816,3,D,137
459236,Female,Yes,86,61,No,153917,2,B,1
459593,Male,No,19,,No,131325,4,D,68
466576,Female,No,20,,No,185669,4,D,51
460633,Male,Yes,37,12,Yes,140849,2,A,137
462012,Female,No,25,,No,109206,8,B,1
461198,Female,No,89,,Yes,207433,1,D,1
462533,Female,No,33,8,Yes,484144,3,A,125
460171,Female,Yes,62,37,Yes,344924,2,C,34
466385,Female,Yes,55,30,Yes,507158,4,C,137
465418,Male,No,39,,Yes,400632,1,A,40
464411,Male,No,30,5,Yes,256441,6,D,16
463254,Female,Yes,37,12,No,405116,2,A,1
461456,Female,No,40,,No,245846,1,A,74
461557,Male,No,38,13,Yes,436810,4,A,90
462946,Male,Yes,52,27,No,414805,2,A,13
463616,Female,Yes,48,23,No,133605,5,B,54
462593,Female,Yes,60,35,No,153283,5,B,2
464693,Female,No,36,,Yes,180280,1,A,121
459618,Male,Yes,59,34,Yes,246602,2,C,146
466494,Male,Yes,71,46,No,480793,3,A,1
462223,Male,Yes,78,,No,111958,1,D,14
462432,Male,Yes,37,12,Yes,273171,2,B,15
464268,Female,No,51,,Yes,268761,1,A,89
461305,Male,No,22,,No,106430,3,D,86
462006,Male,Yes,28,3,Yes,345533,2,B,132
463917,Female,No,22,,No,112305,8,D,38
463979,Female,Yes,48,23,Yes,100000,2,C,111
465780,Female,No,23,,No,119809,4,D,18
464795,Female,No,31,6,No,127822,8,A,14
467596,Male,Yes,37,12,No,264851,5,C,3
459250,Male,Yes,50,25,Yes,278276,4,C,43
462680,Male,Yes,42,17,Yes,252440,4,C,52
460468,Female,No,50,,Yes,469932,1,A,116
466131,Female,No,43,,Yes,391802,1,D,5
461311,Male,No,20,,No,164339,4,C,1
464067,Female,No,28,3,Yes,563651,4,B,20
462299,Female,No,33,8,No,175548,6,C,23
466165,Female,No,49,,Yes,434861,1,B,86
462177,Male,No,43,18,,282880,5,B,119
460237,Female,No,40,,Yes,134302,1,D,50
459087,Female,No,21,,No,247783,3,C,1
464971,Female,Yes,36,11,No,125555,5,A,52
460472,Male,Yes,49,24,No,250966,3,A,14
461145,Female,Yes,36,11,Yes,561997,2,A,35
466982,Male,Yes,56,31,Yes,338532,2,B,9
466061,Female,No,41,,,193123,1,A,1
465960,Female,No,32,,Yes,363671,1,D,103
462561,Female,Yes,48,23,Yes,501566,2,C,32
465555,Female,Yes,66,41,No,191668,2,D,7
462096,Female,No,43,,Yes,100000,1,A,1
466015,Male,Yes,69,44,No,636798,8,A,20
459372,Female,No,27,2,Yes,190919,4,B,1
463196,Female,Yes,67,,Yes,125507,1,A,2
463598,Female,Yes,32,7,No,186964,2,C,120
464850,Female,Unknown,51,26,No,348492,3,B,76
462978,Male,Yes,43,18,No,442074,3,B,139
461988,Male,Yes,36,11,No,177854,2,B,38
461635,Male,Yes,43,18,Yes,548599,3,C,110
464687,Male,Yes,36,11,Yes,430356,5,D,51
466336,Male,Unknown,23,,No,122677,4,D,76
459685,Male,Yes,36,11,Yes,294647,2,C,1
466617,Female,No,23,,No,149440,3,D,16
465973,Female,Yes,50,25,Yes,353092,2,B,1
459312,Male,No,22,,No,216116,4,D,1
459525,Female,Yes,62,37,Yes,462821,3,C,80
467863,Female,Yes,35,10,Yes,286806,3,C,30
461659,Female,Yes,52,27,Yes,328279,2,C,135
466272,Female,Yes,68,43,Yes,183570,3,C,18
459292,Male,No,46,21,Yes,257994,2,C,36
460115,Female,No,28,,Yes,246191,1,A,14
463710,Male,No,49,,Yes,581802,1,B,79
463856,Male,Yes,37,12,Yes,392619,2,C,80
467545,Male,Yes,53,28,Yes,532167,2,B,147
466027,Female,Yes,70,,No,222962,1,B,48
460409,Female,No,43,18,Yes,560197,4,D,121
465342,Male,Yes,83,58,Yes,423792,2,A,108
460249,Female,No,25,,Yes,491238,2,A,81
464231,Male,Yes,45,20,Yes,476828,4,C,123
